"AAPL","AMZN","MSFT","KO","PEP","JPM","BAC","NKE","ORCL","IBM","PG","WMT","date"
47.434284,187.550003,24.059999,32.599998,68.93,40.720001,10.65,20.475,31.84,163.690002,65.059998,53.830002,1976-07-03
47.462856,188.050003,23.940001,32.700001,68.839996,40.389999,10.54,20.025,31.25,164.339996,64.849998,53.689999,1976-07-04
47.355713,189.679993,23.959999,32.945,69.510002,40.98,10.65,20.1675,31.629999,164.839996,65.010002,53.619999,1976-07-05
46.557144,186.529999,23.709999,32.695,68.690002,41.049999,10.8,19.915001,31.18,163.179993,64.699997,52.720001,1976-07-06
46.657143,186.289993,24.040001,32.560001,69.059998,41.669998,10.97,20.127501,31.629999,163.169998,64.769997,52.619999,1976-07-07
47.491428,189.960007,24.219999,32.805,69.57,41.610001,10.8,20.559999,32.080002,164.119995,64.760002,52.91,1976-07-08
46.67857,185.979996,23.74,32.485001,68.480003,40.68,10.5,20.0975,31.16,162.330002,63.759998,52.32,1976-07-09
46.451427,183.649994,24,32.744999,68.889999,40.360001,10.6,20.0725,30.799999,162.669998,64.260002,52.830002,1976-07-10
45.751427,186.369995,24.26,32.810001,68.720001,40.799999,10.68,20.2775,31.18,164.440002,64.690002,52.82,1976-07-11
45.045715,187.720001,24.469999,32.915001,68.980003,40.48,10.6,20.807501,31.91,165.020004,65.089996,53.040001,1976-07-12
46.471428,194.229996,24.76,33.130001,68.93,40.91,10.83,21.127501,32.650002,166.220001,64.220001,53.290001,1976-07-13
46.087143,191.630005,24.65,33.200001,68.779999,40.689999,10.79,20.487499,32.200001,165.679993,64.059998,53.009998,1976-07-14
47.318573,194.160004,24.629999,32.490002,67.980003,40.07,10.71,20.547501,32.459999,166.119995,63.459999,53.290001,1976-07-15
46.621429,192.550003,24.299999,32.465,68.449997,39.490002,10.52,20.295,31.139999,165.070007,62.59,52.41,1976-07-16
47.434284,201.25,25.200001,32.605,69.050003,39.880001,10.85,20.405001,31.58,167.619995,62.82,52.290001,1976-07-17
47.894287,202.350006,25.799999,33.014999,69.620003,39.540001,10.82,22.475,32.34,170.009995,62.720001,52.529999,1976-07-18
47.720001,204.179993,25.620001,33.355,69.959999,40.450001,11.14,22.445,32.43,170.539993,62.549999,52.639999,1976-07-19
47.952858,204.490005,26,33.645,70.43,40.939999,10.96,22.495001,32.91,171.550003,63.57,53.139999,1976-07-20
49.037144,209.490005,26.02,34.044998,70.190002,41.580002,11.09,22.955,33.049999,174.539993,64.269997,53.509998,1976-07-21
49.918571,213.190002,26.030001,34.150002,69.769997,41.029999,11,22.934999,33.060001,175.429993,64.260002,53.389999,1976-07-22
50.251427,214.190002,26.33,34.264999,70.169998,40.560001,10.74,23.0875,33.209999,177.710007,64.699997,53.720001,1976-07-23
51.028572,216.740005,26.77,34.375,70.519997,41.32,10.92,23.415001,34.09,176.479996,64.949997,54.490002,1976-07-24
51.387142,218.279999,26.92,34.34,69.93,40.740002,10.7,23.309999,33.939999,176.490005,64.93,54.080002,1976-07-25
50.57143,212.550003,26.629999,34.049999,69.300003,39.43,10.35,22.8575,33.139999,174.990005,64.720001,53.869999,1976-07-26
50.535713,211.229996,26.540001,33.924999,69.010002,39.389999,10.21,22.807501,32.599998,174.050003,64.529999,53.939999,1976-07-27
51.145714,213.5,26.629999,34.029999,68.889999,39.619999,10.2,23.012501,32.689999,174.320007,64.639999,54.02,1976-07-28
51.110001,210.380005,26.469999,33.834999,68.599998,40.349998,10.07,22.99,32.049999,174.229996,64.599998,53.630001,1976-07-29
52.131428,212.869995,26.780001,33.764999,68.529999,39.98,10,22.924999,32.09,175.539993,64.830002,53.630001,1976-07-30
53.400002,211.529999,26.59,33.560001,68,39.830002,9.72,22.66,31.49,175.279999,64.550003,53.32,1976-07-31
53.835712,218.059998,27.540001,34.66,68.540001,40.389999,9.57,22.684999,32.639999,185.210007,64.610001,53.970001,1976-08-01
55.271427,215.550003,27.059999,34.435001,68.489998,40.959999,9.85,22.65,32.080002,183.649994,64.199997,53.889999,1976-08-02
55.327145,213.210007,27.1,34.669998,66.169998,42.290001,10.23,22.959999,32.470001,184.899994,64.489998,54.470001,1976-08-03
56.185715,216.520004,27.530001,34.865002,65.760002,42.189999,10.13,22.9275,32.549999,185.179993,64.25,54.52,1976-08-04
56.92857,213.490005,27.91,34.630001,64.370003,41.689999,10.01,22.7325,32.209999,183.699997,63.310001,53.970001,1976-08-05
57.630001,214.179993,28.08,34.595001,64.07,41.439999,10,22.5825,32.150002,182.929993,63.09,53.59,1976-08-06
56.084286,222.520004,27.33,34.345001,63.860001,40.669998,9.68,22.18,30.709999,181.350006,62.200001,53.25,1976-08-07
55.974285,223.899994,27.719999,34.404999,63.889999,40.68,9.79,22.620001,30.67,181.800003,61.919998,52.990002,1976-08-08
55.782856,222.520004,27.4,34.005001,64.040001,40.450001,9.71,22.5375,30.58,181.850006,61.490002,52.709999,1976-08-09
56.67857,221.320007,27.27,33.865002,63.860001,40.439999,9.81,22.334999,30.110001,180.75,61.43,52.619999,1976-08-10
55.558571,211.699997,26.799999,33.535,63.18,39.84,9.49,21.2775,29.549999,178.050003,60.869999,51.68,1976-08-11
56.081429,209.960007,26.92,34.200001,64.480003,39.900002,9.54,21.77,30.190001,178.830002,60.73,51.279999,1976-08-12
53.91,201.479996,25.940001,32.91,63.349998,37.919998,8.83,20.387501,28.879999,171.479996,59.580002,50.099998,1976-08-13
53.374287,202.699997,25.68,33.384998,64.669998,37.599998,8.17,20.967501,28.35,172.979996,60.59,50.849998,1976-08-14
50.458572,193.699997,24.48,32.560001,62.970001,34.060001,6.51,19.797501,26.02,166.220001,59.290001,48.919998,1976-08-15
53.43,205.089996,25.58,33.34,63.09,36.400002,7.6,20.625,27.6,170.610001,60.220001,50.82,1976-08-16
51.955715,194.130005,24.200001,31.98,60.32,34.369999,6.77,19.8325,26.48,162.539993,58.509998,48.41,1976-08-17
53.385715,198.360001,25.190001,33.235001,62.869999,36.689999,7.25,20.8125,27.700001,166.729996,60.450001,49.73,1976-08-18
53.855713,202.300003,25.1,33.57,63.18,35.91,7.19,21.059999,27.389999,168.199997,61.139999,49.75,1976-08-19
54.772858,202.949997,25.51,34.099998,63.57,36.880001,7.76,21.282499,27.639999,172.990005,61.880001,49.98,1976-08-20
54.354286,197.679993,25.35,34.084999,63.759998,36.029999,7.4,20.805,27.57,171.240005,61.619999,51.919998,1976-08-21
54.348572,195.929993,25.25,34.639999,64.620003,36.57,7.46,20.637501,27.469999,171.479996,61.669998,51.549999,1976-08-22
52.292858,182.520004,24.67,33.880001,63.09,35.189999,7.01,19.98,25.190001,163.830002,60.860001,51.790001,1976-08-23
50.861427,178.929993,24.049999,33.549999,62.07,34.349998,6.97,19.645,24.780001,157.539993,60.959999,52.299999,1976-08-24
50.919998,177.539993,23.98,33.634998,61.919998,33.41,6.42,19.8125,25.059999,158.979996,61.709999,52.189999,1976-08-25
53.371429,193.550003,24.719999,34.529999,63.48,34.779999,6.3,20.897499,26.200001,164.320007,63.02,53.209999,1976-08-26
53.740002,193.729996,24.9,34.84,63.700001,35.830002,6.99,21.450001,26.68,166.759995,63.310001,53.369999,1976-08-27
53.388573,192.029999,24.57,33.985001,63.02,35.720001,7.65,20.940001,25.9,165.580002,62.529999,52.700001,1976-08-28
54.797142,199.270004,25.25,34.25,63.16,36.209999,7.76,21.5725,26.65,169.139999,62.57,52.900002,1976-08-29
55.709999,206.529999,25.84,34.865002,64.160004,37.639999,8.39,22.135,27.91,172.619995,63.09,53.189999,1976-08-30
55.712856,210.919998,26.23,34.93,64.519997,37.060001,8.12,21.592501,27.870001,172.509995,63.5,52.82,1976-08-31
54.975716,215.229996,26.6,35.224998,64.43,37.560001,8.17,21.6625,28.07,171.910004,63.68,53.189999,1976-09-01
54.432858,212.539993,26.209999,35.224998,64.150002,36.299999,7.91,21.637501,27.84,170.330002,63.259998,52.650002,1976-09-02
53.435715,210,25.799999,34.869999,63.299999,34.630001,7.25,21.01,26.969999,166.979996,62.549999,52.029999,1976-09-03
54.248573,216.179993,25.51,34.715,62.450001,33.439999,6.99,20.940001,26.49,165.110001,62.380001,51.68,1976-09-04
54.847141,219.899994,26,35.400002,61.619999,34.82,7.48,21.627501,27.629999,167.309998,62.720001,52.419998,1976-09-05
54.877144,217.259995,26.219999,35.584999,61.34,33.509998,7.2,21.3325,26.719999,165.25,62.91,52.209999,1976-09-06
53.925713,211.389999,25.74,34.685001,59.990002,32.080002,6.98,20.625,26,161.369995,61.84,51.360001,1976-09-07
54.277142,216.559998,25.889999,34.689999,60.139999,32.419998,7.05,21.09,26.75,162.419998,61.830002,51.82,1976-09-08
54.945713,219.529999,26.040001,34.549999,60.540001,32.490002,7,21.455,27.719999,163.429993,61.939999,51.59,1976-09-09
55.614285,222.570007,26.5,34.884998,61.580002,32.799999,7.05,21.872499,28.15,167.240005,62.34,52.200001,1976-09-10
56.137142,226.779999,26.99,35.509998,63.220001,33.810001,7.33,22.01,28.950001,170.089996,62.779999,52.509998,1976-09-11
57.214287,239.300003,27.120001,35.615002,62.049999,33.43,7.23,22.442499,29.23,172.990005,64.330002,52.650002,1976-09-12
58.804287,241.690002,27.209999,35.244999,60.560001,32.490002,6.99,22.549999,29.02,173.130005,63.810001,52.450001,1976-09-13
59.064285,233.25,26.98,35.325001,60.389999,32.25,6.9,22.365,28.35,174.720001,64.080002,52.290001,1976-09-14
58.877144,231.869995,25.99,34.639999,60.790001,30.34,6.38,21.434999,29.540001,173.020004,63.02,51.32,1976-09-15
57.402859,223.229996,25.059999,33.91,60.919998,29.27,6.06,21.045,28.34,168.619995,61.169998,50.279999,1976-09-16
57.757141,223.610001,25.059999,33.709999,60.34,29.59,6.31,22.16,28.9,169.339996,61.25,50.799999,1976-09-17
57.595715,229.850006,25.440001,34.380001,61.889999,31.65,6.6,22.327499,29.709999,174.509995,62.540001,51.830002,1976-09-18
57.037144,224.210007,25.67,34.785,62.43,31.57,6.48,22.645,30.129999,177.710007,63.259998,52.029999,1976-09-19
56.715714,229.710007,25.58,34.029999,61.970001,30.469999,6.16,22.1175,29.450001,177.550003,62.73,51.310001,1976-09-20
55.795715,222.440002,25.450001,34.525002,62.580002,31.389999,6.35,21.997499,29.65,179.169998,63.700001,51.93,1976-09-21
54.474285,216.229996,24.889999,33.779999,61.900002,30.120001,6.12,21.377501,28.74,174.869995,63.18,51.900002,1976-09-22
53.514286,211.979996,24.530001,32.709999,60.290001,28.65,5.53,20.762501,27.940001,173.289993,62.84,51.959999,1976-09-23
53.214287,212.5,25.34,32.615002,60.450001,30.26,5.76,21.432501,28.690001,174.740005,63.369999,52.880001,1976-09-24
54.035713,219.5,25.889999,32.764999,60.290001,30.84,5.77,21.950001,29.51,176.850006,63.34,52.650002,1976-09-25
53.91,221.509995,26.34,32.695,60.57,32.380001,6.28,22.32,30.07,181.690002,63.610001,52.75,1976-09-26
52.828571,224.740005,26.25,32.950001,61.02,30.700001,5.9,22.0375,29.91,182.389999,63.91,53.700001,1976-09-27
55.544285,231.320007,26.940001,33.450001,61.869999,32.299999,6.28,22.68,30.969999,186.619995,64.800003,54.810001,1976-09-28
57.184284,235.479996,27,33.400002,60.950001,32.299999,6.37,22.4625,30.93,185,64.57,54.720001,1976-09-29
57.455715,236.809998,26.959999,33.740002,62.700001,33.200001,6.58,22.9475,31.110001,186.119995,64.889999,55.200001,1976-09-30
58.347141,236.149994,27.18,33.700001,62.360001,31.6,6.22,23.0525,31.139999,186.820007,64.650002,55.02,1976-10-01
60.285713,246.710007,27.27,33.924999,62.240002,31.889999,6.19,23.2425,31.85,190.529999,64.889999,55.459999,1976-10-02
59.998573,242.330002,26.98,33.5,61.889999,31.040001,6.03,22.754999,31.23,186.589996,64.260002,54.779999,1976-10-03
60.32,243.880005,27.309999,33.369999,62.41,32.869999,6.64,22.870001,31.879999,178.899994,64.919998,55.889999,1976-10-04
56.945713,231.529999,27.129999,33.514999,62.110001,32.25,6.4,22.8225,31.49,177.389999,64.75,56.25,1976-10-05
56.472858,233.610001,27.040001,33.560001,62.119999,33.130001,6.47,22.9725,31.530001,177.25,65.089996,56.369999,1976-10-06
56.124287,234.779999,27.16,34.095001,62.279999,33.419998,6.46,23.5875,32.119999,181.630005,66.260002,56.919998,1976-10-07
57.967144,237.610001,27.190001,33.935001,62.099998,34.57,6.72,23.7675,32.869999,182.25,65.370003,56.779999,1976-10-08
56.824287,227.149994,26.809999,33.474998,61.82,33.490002,6.46,23.4375,32.369999,180.360001,64.510002,56.709999,1976-10-09
57.228573,198.399994,26.59,33.735001,62.009998,34.18,6.59,23.5525,32.400002,181.970001,64.949997,57.369999,1976-10-10
57.812859,206.779999,27.25,34.285,62.880001,37.02,7.22,23.9575,33.66,185.880005,65.260002,57.810001,1976-10-11
57.849998,217.320007,26.98,34.465,63.200001,36.689999,7.35,24.1875,33.689999,187.449997,64.730003,57.150002,1976-10-12
57.825714,213.509995,26.629999,34.16,62.950001,34.759998,6.83,24.0875,32.77,184.630005,63.990002,56.720001,1976-10-13
56.644287,212.100006,25.99,33.52,62.23,32.709999,6.4,23.469999,31.690001,181.350006,62.709999,56.23,1976-10-14
56.772858,215.619995,26.01,33.884998,62.41,33.639999,6.72,23.735001,32.279999,183.919998,62.860001,56.860001,1976-10-15
57.581429,218.289993,26.530001,34.325001,62.799999,34.380001,6.91,23.92,33.110001,187.300003,63.209999,57.419998,1976-10-16
57.177143,216.479996,26.25,33.889999,61.990002,33.970001,6.49,23.594999,32.549999,186.380005,63.029999,57.5,1976-10-17
57.104286,217,26.799999,34.105,62.5,34.240002,6.45,23.450001,32.869999,187.320007,63.459999,57.939999,1976-10-18
58.032856,217.990005,27.16,34.325001,63.66,35.02,6.53,23.855,33.610001,187.25,64.209999,59.32,1976-10-19
56.468571,211.220001,26.200001,33.514999,62.279999,32.540001,6.16,23.09,31.59,182.240005,62.720001,58.049999,1976-10-20
55.031429,210.789993,26.280001,33.695,62.959999,32.740002,6.03,23.48,31.73,183.350006,63.240002,58.130001,1976-10-21
54.945713,217.389999,26.91,34.060001,63.279999,33.279999,6.21,24.0375,32.369999,187.380005,63.889999,59.200001,1976-10-22
54.18,218.929993,26.76,33.895,62.799999,32.549999,6.05,23.9375,32.299999,187.350006,63.049999,58.889999,1976-10-23
55.547142,217.830002,26.74,34,64.5,32.700001,6.13,23.987499,32.959999,188.75,63.560001,57.459999,1976-10-24
54.967144,211.990005,26.07,33.505001,65.089996,31.469999,5.9,23.424999,31.99,186.619995,63.279999,56.68,1976-10-25
53.915714,204.520004,25.540001,33.310001,64.089996,30.49,5.8,22.9725,30.82,185.729996,62.939999,56.73,1976-10-26
53.562859,197.139999,25.299999,33.695,63.889999,30.620001,5.78,23.1875,30.6,185.240005,63.240002,57.23,1976-10-27
52.715714,189.25,25,32.974998,63.150002,29.91,5.49,22.764999,29.91,181.479996,61.66,56.66,1976-10-28
53.787144,192.339996,24.790001,32.985001,63.18,29.41,5.37,22.907499,29.809999,181.309998,61.689999,56.849998,1976-10-29
52.427143,188.990005,24.469999,32.435001,62.400002,28.379999,5.14,22.7325,29,177.949997,61.060001,56.639999,1976-10-30
51.938572,182.399994,24.299999,32.369999,62.490002,28.48,5.17,22.57,28.74,177.059998,61,56.889999,1976-10-31
53.73143,194.149994,24.870001,32.584999,62.990002,29.16,5.25,23.727501,29.870001,182.210007,62.240002,57.25,1976-11-01
53.314285,188.389999,24.84,33.095001,63.66,28.559999,5.08,23.717501,29.74,180.940002,62.529999,58.169998,1976-11-02
54.599998,192.289993,25.58,33.615002,64,30.969999,5.44,24.045,31.35,188,64.57,58.900002,1976-11-03
55.418571,197.130005,25.280001,33.415001,64.089996,30.459999,5.53,23.8125,31.67,189.449997,64.080002,58.610001,1976-11-04
55.671429,196.029999,25.219999,33.189999,64.279999,32.330002,5.64,24.0625,31.200001,189.660004,64.660004,58.09,1976-11-05
56.144287,196.240005,25.700001,33.154999,64.400002,33.509998,5.79,24.15,31.9,190.839996,64.839996,58.34,1976-11-06
55.849998,191.990005,25.66,33.34,64.650002,33.23,5.78,24.0625,31.73,192.940002,64.839996,58.779999,1976-11-07
55.584286,195.320007,25.6,33.389999,64.910004,34,5.89,23.9725,31.540001,194.050003,65.230003,58.509998,1976-11-08
55.808571,190.479996,25.4,33.365002,64.330002,32.220001,5.59,23.795,30.74,191.580002,64.470001,57.98,1976-11-09
56.23143,193.029999,25.700001,33.785,65.190002,33.18,5.72,24.42,31.690001,194.559998,64.970001,58.32,1976-11-10
55.977142,189.520004,25.51,33.445,64.660004,32.040001,5.45,24.237499,31.32,192.179993,64.309998,58.09,1976-11-11
55.544285,180.509995,25.76,33.240002,64.279999,31.290001,5.32,23.762501,30.83,191.149994,64.730003,57.599998,1976-11-12
54.312859,180.210007,25.59,33.130001,63.98,31.51,5.23,23.5975,29.870001,188.720001,64.449997,57.650002,1976-11-13
54.134285,181.259995,25.559999,33.445,64.849998,31.76,5.26,23.52,29.030001,187.479996,64.989998,57.950001,1976-11-14
54.431427,181.259995,26,33.720001,64.709999,31.889999,5.2,23.4175,29.209999,183.570007,65.139999,58.27,1976-11-15
54.601429,179.330002,25.530001,33.685001,64.370003,30.700001,4.99,23.344999,28.610001,182.889999,64.949997,57.779999,1976-11-16
56.564285,182.520004,26.030001,34.200001,65.529999,32.209999,5.17,23.407499,29.17,187.240005,65.790001,59.189999,1976-11-17
56.635715,174.350006,25.76,34.785,66.040001,32.32,5.23,24.0875,25.77,181.470001,66,59.389999,1976-11-18
56.935715,179.029999,25.809999,34.595001,66.040001,33.450001,5.47,23.705,25.690001,182.039993,66.190002,59.189999,1976-11-19
57.618572,177.279999,26.030001,34.970001,66.57,33.57,5.6,24.225,26.059999,184.75,66.669998,59.990002,1976-11-20
58.075714,176.270004,26.040001,34.939999,66.379997,33.029999,5.48,24.442499,25.629999,184.949997,66.790001,59.830002,1976-11-21
57.52,173.889999,25.82,34.755001,65.910004,32.650002,5.29,24.1075,25.51,183.990005,66.540001,59.73,1976-11-22
57.874287,173.860001,26.02,35.080002,66.540001,33.419998,5.46,24.365,25.799999,186.179993,66.970001,59.990002,1976-11-23
57.857143,173.100006,25.959999,34.985001,66.349998,33.25,5.56,24.092501,25.65,183.880005,66.709999,59.759998,1976-11-24
58.747143,179.029999,26.77,35.07,66.400002,34.98,5.8,24.202499,25.860001,186.300003,66.830002,60.330002,1976-11-25
59.062859,177.509995,27.4,34.849998,66.739998,34.950001,5.81,24.555,26.01,185.539993,66.800003,59.709999,1976-11-26
59.718571,177.610001,27.68,34.685001,66.220001,35.68,6.31,24.540001,26.59,184.660004,66.519997,59.419998,1976-11-27
60.342857,182.610001,28.110001,34.465,65.389999,35.360001,6.18,24.497499,26.93,182.539993,66.360001,59,1976-11-28
60.247143,178.559998,27.74,34.465,65.730003,35.299999,6.27,24.5875,27.030001,181.589996,66.639999,59.18,1976-11-29
60.462856,179.339996,27.84,34.669998,65.660004,36.049999,6.63,24.6175,26.969999,181.309998,66.330002,59.040001,1976-11-30
60.364285,178.899994,27.719999,34.029999,65.010002,36.66,6.87,24.535,26.889999,182.320007,65.68,59.400002,1976-12-01
60.19857,175.929993,28,33.785,64.620003,36.849998,6.79,24.775,27.17,180.550003,65.809998,59.5,1976-12-02
59.972858,178.419998,28.25,33.494999,64.400002,35.919998,6.61,24.575001,27.34,179.160004,65.809998,59.540001,1976-12-03
60.671429,181.660004,28.26,33.674999,64.650002,34.91,6.48,24.809999,27.66,180,66.260002,59.849998,1976-12-04
61.30143,189.440002,28.23,33.794998,64.849998,36.540001,6.8,25.215,28.34,181.070007,66.029999,60.009998,1976-12-05
61.107143,194.449997,28.120001,33.724998,65.910004,36.93,6.96,25.395,28.559999,180.520004,66.080002,60.610001,1976-12-06
60.042858,190.929993,29.709999,34.044998,66.279999,37.360001,7.07,25.440001,28.709999,188.520004,66.230003,61.009998,1976-12-07
61.058571,186.089996,29.73,34.264999,66.099998,37.66,7.25,25.389999,28.389999,189.979996,65,60.91,1976-12-08
60.058571,187,29.34,33.950001,66.199997,37.66,7.29,25.5525,28.51,191.929993,64.5,61.389999,1976-12-09
63.808571,187.800003,29.559999,34.215,66.699997,37.599998,7.35,25.8025,28.51,191.729996,64.980003,61.470001,1976-12-10
63.51857,193.320007,29.5,34.005001,66.519997,37.490002,7.3,25.575001,28.290001,190.979996,64.800003,60.970001,1976-12-11
63.897144,195.369995,29.23,33.720001,65.809998,37.209999,7.29,25.5275,28.42,190.460007,64.300003,60.709999,1976-12-12
64.715714,192.149994,29.610001,33.73,65.410004,37.009998,7.07,25.8475,28.6,192.5,63.209999,61.299999,1976-12-13
65.211426,194.440002,29.530001,33.764999,65.669998,37.299999,7.13,25.997499,28.209999,192.600006,63.040001,61.360001,1976-12-14
65.169998,179.460007,29.889999,33.924999,66.379997,37.599998,7.36,25.9375,28.879999,192.619995,63.209999,62.18,1976-12-15
65.017143,181.720001,29.950001,33.915001,66.400002,37.549999,7.45,25.705,28.809999,191.529999,63.32,61.939999,1976-12-16
65.668571,187.679993,30.24,34.040001,66.660004,38.279999,7.84,25.875,29.110001,193.639999,62.77,62.029999,1976-12-17
66.281425,183.139999,30.200001,34.014999,66.519997,38.139999,7.97,25.865,29,192.820007,63.509998,61.880001,1976-12-18
66.975716,184.190002,30.35,34.275002,66.760002,37.869999,7.85,26.057501,28.950001,193.350006,63.700001,61.689999,1976-12-19
68.097145,185.479996,30.66,34.165001,66.739998,38.299999,8.13,26.4825,28.73,192.949997,63.639999,61.619999,1976-12-20
70.452858,184.979996,30.77,33.985001,64.269997,37.860001,8.18,26.440001,28.889999,193.130005,64.040001,61.959999,1976-12-21
70.488571,185.539993,30.5,33.970001,63.950001,37.610001,8.07,26.352501,28.5,192.419998,63.880001,61.900002,1976-12-22
71.800003,191.589996,30.58,34.220001,63.689999,38.299999,8.25,26.305,28.43,192.619995,64.230003,61.790001,1976-12-23
72.779999,191.300003,30.25,34.450001,63.52,37.919998,7.98,26.657499,28.24,192.220001,64.480003,62.220001,1976-12-24
71.095711,184.470001,30.049999,34.200001,63.07,37.400002,7.78,26.65,27.98,192.25,64.550003,61.759998,1976-12-25
71.744286,179.929993,31.290001,34.43,62.73,38,8.09,26.540001,28.950001,193.020004,65.199997,62.040001,1976-12-26
71.73143,182.5,31.25,34.525002,62.68,38.470001,8.02,26.67,28.790001,193.419998,64.910004,62.48,1976-12-27
73.550003,182.259995,31.440001,34.41,63.139999,38.459999,8.11,26.237499,28.74,193.389999,64.419998,60.07,1976-12-28
73.291428,180.580002,31.27,34.625,63.099998,38.07,7.95,26.432501,28.549999,193.869995,64.440002,58.599998,1976-12-29
73.769997,178.889999,31.370001,34.59,63.130001,38.490002,8.02,26.535,28.809999,197.610001,66.419998,58.540001,1976-12-30
74.629997,179.130005,31.48,34.5,63.310001,38.279999,7.88,26.5725,29.25,197.759995,66.709999,58.790001,1976-12-31
75.108574,178.529999,31.35,34.415001,63.32,39.060001,8.04,26.7925,29.26,197.529999,66.699997,58.459999,1977-01-01
76.487144,183.800003,31.870001,34.424999,63.32,39.209999,8.12,26.8575,29.389999,197.979996,67.389999,58.93,1977-01-02
77.491432,179.690002,31.74,34.93,62.939999,39.240002,7.97,26.98,29.25,196.729996,67.620003,59.080002,1977-01-03
77.781425,180.039993,32.290001,34.799999,62.549999,40.369999,8.12,27.135,29.83,197.529999,66.660004,58.82,1977-01-04
77.882858,179.300003,32.080002,34.59,62.52,40.630001,8.13,27.184999,29.959999,198.809998,66.669998,59.009998,1977-01-05
76.165718,180.259995,31.799999,34.615002,62.790001,40.400002,7.97,27.309999,30.24,200.660004,66.949997,59.400002,1977-01-06
75.751427,181.089996,31.559999,34.380001,62.279999,39.32,7.71,26.834999,29.940001,197.259995,66.839996,58.970001,1977-01-07
75.812859,183.770004,31.84,34.395,62.619999,39.950001,8.02,26.895,30.219999,197.770004,66.580002,59.860001,1977-01-08
77.427139,187.639999,32.009998,34.634998,62.950001,40.439999,8.06,26.975,30.07,199.809998,66.900002,59.77,1977-01-09
77.881432,184.320007,31.99,34.755001,63.150002,41.029999,8.05,27.495001,30.129999,200.619995,66.93,60.080002,1977-01-10
78.85714,183.389999,32.040001,35.075001,63.939999,40.540001,7.99,27.362499,29.709999,201,67.709999,60.68,1977-01-11
81.157143,184.589996,32.669998,35.125,64.339996,43.389999,8.49,27.690001,30.129999,203.779999,67.900002,61,1977-01-12
84.225716,182.259995,32.77,35.110001,64.059998,43.580002,8.84,27.575001,29.84,204.720001,67.849998,61.080002,1977-01-13
83.651428,184.429993,32.849998,35.165001,64.169998,44.700001,9.24,27.682501,30.059999,206,67.68,61.23,1977-01-14
83.652855,185.050003,32.599998,35.080002,64.470001,44.57,9.8,27.805,29.74,206.009995,67.25,60.84,1977-01-15
85.871429,185.520004,32.200001,35.200001,64.730003,45,9.53,28.032499,29.76,205.720001,67.209999,60.740002,1977-01-16
86.565712,192.330002,31.99,35.294998,65.279999,45.380001,9.81,27.934999,30.1,204.25,67.209999,60.599998,1977-01-17
86.071426,191.729996,31.91,35.560001,65.360001,45.119999,9.82,27.610001,29.41,204.690002,67.199997,60.560001,1977-01-18
85.620003,192.399994,32,35.709999,65.389999,44.650002,9.6,27.747499,28.629999,205.490005,67.519997,60.650002,1977-01-19
85.150002,195.039993,32.009998,35.744999,65.300003,45.16,9.85,26.855,28.549999,205.479996,67.43,60.75,1977-01-20
86.711426,202.869995,32.59,35.950001,65.779999,46.169998,9.93,27.137501,29.16,207.770004,67.459999,61.200001,1977-01-21
87.78286,205.440002,32.52,35.935001,66.010002,45.889999,9.6,26.969999,29.35,207.179993,67.150002,61.09,1977-01-22
88.23143,201.160004,32.189999,36.330002,65.93,46.27,9.75,26.807501,29.360001,207.289993,67.190002,61.189999,1977-01-23
87.122856,204.610001,32.119999,36.904999,66.019997,45.669998,9.53,26.9625,29.299999,208.270004,67.010002,60.82,1977-01-24
85.650002,202.509995,32.259998,37.005001,66.349998,45.98,9.57,27.110001,29.16,208.649994,67.209999,61.200001,1977-01-25
88.375717,198.050003,32.290001,37.07,66.739998,46.130001,9.68,27.254999,29.530001,209.470001,67.559998,61.360001,1977-01-26
89.902855,199.660004,31.940001,36.880001,66.559998,45.419998,9.49,27.342501,29.389999,209.5,67.089996,60.650002,1977-01-27
89.187141,193.990005,31.209999,36.73,66.339996,44.41,9.2,27.372499,29.16,206.050003,67.260002,60.259998,1977-01-28
90.525711,194.389999,31.52,36.735001,66.150002,44.34,9.23,27.5975,29.559999,205.470001,67.309998,60.669998,1977-01-29
90.889999,191.869995,31.1,36.435001,65.349998,43.889999,8.93,27.672501,29.01,204.940002,66.809998,60.130001,1977-01-30
89.777145,186.979996,30.469999,36.009998,64.849998,42.959999,8.54,26.615,28.35,202.330002,66.349998,59.93,1977-01-31
89.457146,187.970001,30.35,36.060001,65.150002,44.009998,8.86,27.0625,28.139999,202.580002,66.440002,59.799999,1977-02-01
88.96714,190.690002,30.98,36.110001,65.379997,44.84,9.17,27.1625,28.700001,205.320007,66.089996,60.139999,1977-02-02
86.461426,188.460007,30.809999,35.970001,65.059998,43.209999,8.68,27.2925,28.559999,202.800003,65.809998,59.77,1977-02-03
82.875717,185.5,31.08,36.220001,65.989998,43.330002,8.79,27.35,28.639999,202.720001,66.779999,60.580002,1977-02-04
87.099998,188.389999,31.440001,36.974998,66.400002,43.900002,8.92,27.4575,29.280001,207.449997,67.019997,61.869999,1977-02-05
86.905716,191.070007,31.139999,37.084999,66.209999,43.290001,8.92,27.639999,29.129999,200.130005,66.75,62.060001,1977-02-06
83.919998,191.100006,31.01,36.91,66.150002,43.220001,8.77,27.4025,29.01,199.509995,66.57,61.75,1977-02-07
